file,num_paths,num_operations
openapi-directory/APIs/googleapis.com/healthcare/v1/openapi.yaml,48,66
openapi-directory/APIs/googleapis.com/dfareporting/v3.5/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/healthcare/v1beta1/openapi.yaml,63,83
openapi-directory/APIs/googleapis.com/apikeys/v2/openapi.yaml,5,8
openapi-directory/APIs/googleapis.com/appengine/v1beta/openapi.yaml,28,44
openapi-directory/APIs/googleapis.com/bigqueryconnection/v1/openapi.yaml,5,8
openapi-directory/APIs/googleapis.com/appengine/v1/openapi.yaml,24,40
openapi-directory/APIs/googleapis.com/bigqueryconnection/v1beta1/openapi.yaml,5,8
openapi-directory/APIs/googleapis.com/commentanalyzer/v1alpha1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/fcmdata/v1beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/doubleclickbidmanager/v2/openapi.yaml,5,7
openapi-directory/APIs/googleapis.com/firebasedatabase/v1beta/openapi.yaml,5,7
openapi-directory/APIs/googleapis.com/doubleclickbidmanager/v1.1/openapi.yaml,4,6
openapi-directory/APIs/googleapis.com/ideahub/v1alpha/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/ideahub/v1beta/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/firebaseappdistribution/v1alpha/openapi.yaml,10,13
openapi-directory/APIs/googleapis.com/firebaseappdistribution/v1/openapi.yaml,15,18
openapi-directory/APIs/googleapis.com/prod_tt_sasportal/v1alpha1/openapi.yaml,19,24
openapi-directory/APIs/googleapis.com/deploymentmanager/v2/openapi.yaml,14,18
openapi-directory/APIs/googleapis.com/datafusion/v1/openapi.yaml,11,15
openapi-directory/APIs/googleapis.com/deploymentmanager/v2beta/openapi.yaml,20,32
openapi-directory/APIs/googleapis.com/datafusion/v1beta1/openapi.yaml,14,18
openapi-directory/APIs/googleapis.com/deploymentmanager/alpha/openapi.yaml,21,33
openapi-directory/APIs/googleapis.com/discovery/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/tagmanager/v1/openapi.yaml,24,49
openapi-directory/APIs/googleapis.com/oauth2/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/oauth2/v2/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/storagetransfer/v1/openapi.yaml,9,15
openapi-directory/APIs/zoom.us/2.0.0/openapi.yaml,265,373
openapi-directory/APIs/googleapis.com/admin/datatransfer_v1/openapi.yaml,4,5
openapi-directory/APIs/googleapis.com/admin/reports_v1/openapi.yaml,6,6
openapi-directory/APIs/googleapis.com/bigqueryreservation/v1/openapi.yaml,9,14
openapi-directory/APIs/googleapis.com/bigqueryreservation/v1beta1/openapi.yaml,8,13
openapi-directory/APIs/googleapis.com/tagmanager/v2/openapi.yaml,38,54
openapi-directory/APIs/googleapis.com/contactcenteraiplatform/v1alpha1/openapi.yaml,6,9
openapi-directory/APIs/googleapis.com/doubleclicksearch/v2/openapi.yaml,10,11
openapi-directory/APIs/googleapis.com/backupdr/v1/openapi.yaml,8,10
openapi-directory/APIs/googleapis.com/ondemandscanning/v1/openapi.yaml,6,7
openapi-directory/APIs/googleapis.com/ondemandscanning/v1beta1/openapi.yaml,6,7
openapi-directory/APIs/googleapis.com/vmmigration/v1alpha1/openapi.yaml,23,34
openapi-directory/APIs/googleapis.com/vmmigration/v1/openapi.yaml,23,34
openapi-directory/APIs/googleapis.com/dfareporting/v3.4/openapi.yaml,118,205
openapi-directory/APIs/googleapis.com/cloudbuild/v1alpha2/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/cloudbuild/v1beta1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/dfareporting/v4/openapi.yaml,120,209
openapi-directory/APIs/googleapis.com/policyanalyzer/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/dfareporting/v3.3/openapi.yaml,117,204
openapi-directory/APIs/googleapis.com/policyanalyzer/v1beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/workflows/v1/openapi.yaml,5,8
openapi-directory/APIs/googleapis.com/workflows/v1beta/openapi.yaml,4,7
openapi-directory/APIs/googleapis.com/cloudbuild/v1/openapi.yaml,28,40
openapi-directory/APIs/googleapis.com/cloudbuild/v2/openapi.yaml,14,18
openapi-directory/APIs/googleapis.com/secretmanager/v1beta1/openapi.yaml,12,15
openapi-directory/APIs/googleapis.com/transcoder/v1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/secretmanager/v1/openapi.yaml,12,15
openapi-directory/APIs/googleapis.com/accesscontextmanager/v1beta/openapi.yaml,4,9
openapi-directory/APIs/googleapis.com/acceleratedmobilepageurl/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/androidpublisher/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/androidpublisher/v1.1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/cloudbuild/v1alpha1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/transcoder/v1beta1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/digitalassetlinks/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/admin/directory_v1/openapi.yaml,65,123
openapi-directory/APIs/googleapis.com/chromeuxreport/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/accesscontextmanager/v1/openapi.yaml,15,22
openapi-directory/APIs/googleapis.com/admob/v1/openapi.yaml,6,6
openapi-directory/APIs/googleapis.com/gameservices/v1/openapi.yaml,7,8
openapi-directory/APIs/googleapis.com/admob/v1beta/openapi.yaml,14,19
openapi-directory/APIs/googleapis.com/gameservices/v1beta/openapi.yaml,7,8
openapi-directory/APIs/googleapis.com/classroom/v1/openapi.yaml,34,61
openapi-directory/APIs/googleapis.com/androidpublisher/v2/openapi.yaml,32,58
openapi-directory/APIs/googleapis.com/language/v1beta2/openapi.yaml,7,7
openapi-directory/APIs/googleapis.com/language/v1beta1/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/language/v1/openapi.yaml,7,7
openapi-directory/APIs/googleapis.com/retail/v2beta/openapi.yaml,35,41
openapi-directory/APIs/googleapis.com/content/v2/openapi.yaml,73,86
openapi-directory/APIs/googleapis.com/language/v2/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/driveactivity/v2/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/retail/v2/openapi.yaml,34,40
openapi-directory/APIs/googleapis.com/homegraph/v1/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/androidpublisher/v3/openapi.yaml,77,111
openapi-directory/APIs/googleapis.com/retail/v2alpha/openapi.yaml,39,46
openapi-directory/APIs/googleapis.com/firebaseappcheck/v1/openapi.yaml,21,24
openapi-directory/APIs/googleapis.com/firebaseappcheck/v1beta/openapi.yaml,26,30
openapi-directory/APIs/googleapis.com/appsactivity/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/vision/v1p2beta1/openapi.yaml,8,8
openapi-directory/APIs/googleapis.com/bigquery/v2/openapi.yaml,23,37
openapi-directory/APIs/googleapis.com/vision/v1p1beta1/openapi.yaml,8,8
openapi-directory/APIs/googleapis.com/firebasehosting/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/automl/v1beta1/openapi.yaml,21,25
openapi-directory/APIs/googleapis.com/vision/v1/openapi.yaml,18,23
openapi-directory/APIs/googleapis.com/docs/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/firebasehosting/v1beta1/openapi.yaml,12,21
openapi-directory/APIs/googleapis.com/lifesciences/v2beta/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/adsensehost/v4.1/openapi.yaml,17,26
openapi-directory/APIs/googleapis.com/adexchangebuyer/v1.2/openapi.yaml,4,7
openapi-directory/APIs/googleapis.com/content/v2.1/openapi.yaml,136,175
openapi-directory/APIs/googleapis.com/advisorynotifications/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/books/v1/openapi.yaml,49,51
openapi-directory/APIs/googleapis.com/streetviewpublish/v1/openapi.yaml,12,14
openapi-directory/APIs/googleapis.com/vectortile/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/localservices/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/adexchangebuyer/v1.3/openapi.yaml,12,21
openapi-directory/APIs/googleapis.com/servicebroker/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/paymentsresellersubscription/v1/openapi.yaml,10,10
openapi-directory/APIs/googleapis.com/sourcerepo/v1/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/speech/v2beta1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/speech/v1/openapi.yaml,7,11
openapi-directory/APIs/googleapis.com/cloudsearch/v1/openapi.yaml,35,44
openapi-directory/APIs/googleapis.com/servicebroker/v1alpha1/openapi.yaml,13,14
openapi-directory/APIs/googleapis.com/speech/v1p1beta1/openapi.yaml,7,11
openapi-directory/APIs/googleapis.com/servicebroker/v1beta1/openapi.yaml,11,14
openapi-directory/APIs/googleapis.com/adexchangebuyer/v1.4/openapi.yaml,28,38
openapi-directory/APIs/googleapis.com/realtimebidding/v1alpha/openapi.yaml,3,4
openapi-directory/APIs/googleapis.com/realtimebidding/v1/openapi.yaml,22,28
openapi-directory/APIs/googleapis.com/script/v1/openapi.yaml,11,16
openapi-directory/APIs/googleapis.com/chromepolicy/v1/openapi.yaml,14,14
openapi-directory/APIs/googleapis.com/mybusinessbusinessinformation/v1/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/reseller/v1/openapi.yaml,14,17
openapi-directory/APIs/googleapis.com/ids/v1/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/slides/v1/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/storage/v1beta2/openapi.yaml,14,34
openapi-directory/APIs/googleapis.com/adsense/v2/openapi.yaml,20,24
openapi-directory/APIs/googleapis.com/storage/v1/openapi.yaml,42,76
openapi-directory/APIs/googleapis.com/youtube/v3/openapi.yaml,40,80
openapi-directory/APIs/googleapis.com/adsense/v1.4/openapi.yaml,39,39
openapi-directory/APIs/googleapis.com/videointelligence/v1p3beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/videointelligence/v1/openapi.yaml,6,8
openapi-directory/APIs/googleapis.com/videointelligence/v1beta2/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/videointelligence/v1p2beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/datamigration/v1beta1/openapi.yaml,16,20
openapi-directory/APIs/googleapis.com/gkebackup/v1/openapi.yaml,13,19
openapi-directory/APIs/googleapis.com/kgsearch/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/customsearch/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/androidenterprise/v1/openapi.yaml,51,76
openapi-directory/APIs/googleapis.com/videointelligence/v1p1beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/datastore/v1beta3/openapi.yaml,8,8
openapi-directory/APIs/googleapis.com/datamigration/v1/openapi.yaml,31,38
openapi-directory/APIs/googleapis.com/testing/v1/openapi.yaml,8,10
openapi-directory/APIs/googleapis.com/datastore/v1beta1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/datastore/v1/openapi.yaml,15,18
openapi-directory/APIs/googleapis.com/memcache/v1/openapi.yaml,9,12
openapi-directory/APIs/googleapis.com/memcache/v1beta2/openapi.yaml,10,13
openapi-directory/APIs/googleapis.com/cloudtrace/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/blockchainnodeengine/v1/openapi.yaml,5,8
openapi-directory/APIs/googleapis.com/cloudtrace/v2beta1/openapi.yaml,2,5
openapi-directory/APIs/googleapis.com/cloudtrace/v2/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/iap/v1beta1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/playcustomapp/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/mybusinessbusinesscalls/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/iap/v1/openapi.yaml,10,16
openapi-directory/APIs/googleapis.com/dataportability/v1beta/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/policysimulator/v1/openapi.yaml,5,6
openapi-directory/APIs/googleapis.com/policysimulator/v1beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/policysimulator/v1alpha/openapi.yaml,6,8
openapi-directory/APIs/googleapis.com/policysimulator/v1beta/openapi.yaml,6,8
openapi-directory/APIs/googleapis.com/iam/v2beta/openapi.yaml,2,5
openapi-directory/APIs/googleapis.com/firebase/v1beta1/openapi.yaml,15,21
openapi-directory/APIs/googleapis.com/iam/v2/openapi.yaml,2,5
openapi-directory/APIs/googleapis.com/integrations/v1/openapi.yaml,33,40
openapi-directory/APIs/googleapis.com/servicedirectory/v1/openapi.yaml,9,14
openapi-directory/APIs/googleapis.com/servicedirectory/v1beta1/openapi.yaml,9,14
openapi-directory/APIs/googleapis.com/iam/v1/openapi.yaml,22,32
openapi-directory/APIs/googleapis.com/recommender/v1/openapi.yaml,8,9
openapi-directory/APIs/googleapis.com/trafficdirector/v2/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/recommender/v1beta1/openapi.yaml,11,12
openapi-directory/APIs/googleapis.com/trafficdirector/v3/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/integrations/v1alpha/openapi.yaml,27,34
openapi-directory/APIs/googleapis.com/container/v1/openapi.yaml,52,61
openapi-directory/APIs/googleapis.com/drivelabels/v2/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/bigtableadmin/v2/openapi.yaml,19,27
openapi-directory/APIs/googleapis.com/container/v1beta1/openapi.yaml,53,62
openapi-directory/APIs/googleapis.com/cloudasset/v1p5beta1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/cloudasset/v1p7beta1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/cloudasset/v1p4beta1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/cloudasset/v1p1beta1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/webmasters/v3/openapi.yaml,5,9
openapi-directory/APIs/googleapis.com/cloudasset/v1beta1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/drivelabels/v2beta/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/groupssettings/v1/openapi.yaml,1,3
openapi-directory/APIs/googleapis.com/cloudbilling/v1/openapi.yaml,13,18
openapi-directory/APIs/googleapis.com/abusiveexperiencereport/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/cloudasset/v1/openapi.yaml,16,20
openapi-directory/APIs/googleapis.com/cloudbilling/v1beta/openapi.yaml,8,8
openapi-directory/APIs/googleapis.com/displayvideo/v4/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/workloadmanager/v1/openapi.yaml,12,14
openapi-directory/APIs/googleapis.com/displayvideo/v1dev/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/ml/v1/openapi.yaml,22,29
openapi-directory/APIs/googleapis.com/networkconnectivity/v1/openapi.yaml,21,30
openapi-directory/APIs/googleapis.com/networkconnectivity/v1alpha1/openapi.yaml,10,15
openapi-directory/APIs/googleapis.com/batch/v1/openapi.yaml,7,9
openapi-directory/APIs/googleapis.com/webfonts/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/cloudprofiler/v2/openapi.yaml,3,4
openapi-directory/APIs/googleapis.com/eventarc/v1/openapi.yaml,11,16
openapi-directory/APIs/googleapis.com/eventarc/v1beta1/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/displayvideo/v2/openapi.yaml,108,153
openapi-directory/APIs/googleapis.com/siteVerification/v1/openapi.yaml,3,7
openapi-directory/APIs/googleapis.com/displayvideo/v1/openapi.yaml,97,140
openapi-directory/APIs/googleapis.com/analyticsadmin/v1beta/openapi.yaml,16,26
openapi-directory/APIs/googleapis.com/verifiedaccess/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/verifiedaccess/v2/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/safebrowsing/v5/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/analyticsadmin/v1alpha/openapi.yaml,44,67
openapi-directory/APIs/googleapis.com/displayvideo/v3/openapi.yaml,107,151
openapi-directory/APIs/googleapis.com/safebrowsing/v4/openapi.yaml,7,7
openapi-directory/APIs/googleapis.com/fcm/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/firebasestorage/v1beta/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/manufacturers/v1/openapi.yaml,4,8
openapi-directory/APIs/googleapis.com/servicecontrol/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/people/v1/openapi.yaml,20,23
openapi-directory/APIs/googleapis.com/servicecontrol/v2/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/mybusinessnotifications/v1/openapi.yaml,1,2
openapi-directory/APIs/googleapis.com/dlp/v2/openapi.yaml,20,28
openapi-directory/APIs/googleapis.com/containeranalysis/v1/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/datalabeling/v1beta1/openapi.yaml,21,28
openapi-directory/APIs/googleapis.com/mybusinessqanda/v1/openapi.yaml,5,7
openapi-directory/APIs/googleapis.com/cloudtasks/v2/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/containeranalysis/v1alpha1/openapi.yaml,11,16
openapi-directory/APIs/googleapis.com/cloudtasks/v2beta3/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/cloudtasks/v2beta2/openapi.yaml,17,21
openapi-directory/APIs/googleapis.com/containeranalysis/v1beta1/openapi.yaml,13,17
openapi-directory/APIs/googleapis.com/pubsub/v1beta2/openapi.yaml,14,16
openapi-directory/APIs/googleapis.com/pubsub/v1/openapi.yaml,26,33
openapi-directory/APIs/googleapis.com/texttospeech/v1/openapi.yaml,6,7
openapi-directory/APIs/googleapis.com/pubsub/v1beta1a/openapi.yaml,11,15
openapi-directory/APIs/googleapis.com/marketingplatformadmin/v1alpha/openapi.yaml,3,4
openapi-directory/APIs/googleapis.com/texttospeech/v1beta1/openapi.yaml,5,5
openapi-directory/APIs/googleapis.com/cloudprivatecatalogproducer/v1beta1/openapi.yaml,13,19
openapi-directory/APIs/googleapis.com/sasportal/v1alpha1/openapi.yaml,19,24
openapi-directory/APIs/googleapis.com/biglake/v1/openapi.yaml,5,10
openapi-directory/APIs/googleapis.com/serviceusage/v1/openapi.yaml,8,9
openapi-directory/APIs/googleapis.com/clouddeploy/v1/openapi.yaml,22,30
openapi-directory/APIs/googleapis.com/spanner/v1/openapi.yaml,32,40
openapi-directory/APIs/googleapis.com/travelimpactmodel/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/chromemanagement/v1/openapi.yaml,16,18
openapi-directory/APIs/googleapis.com/fitness/v1/openapi.yaml,7,13
openapi-directory/APIs/googleapis.com/kmsinventory/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/androiddeviceprovisioning/v1/openapi.yaml,20,24
openapi-directory/APIs/googleapis.com/licensing/v1/openapi.yaml,4,7
openapi-directory/APIs/googleapis.com/bigquerydatapolicy/v1/openapi.yaml,6,9
openapi-directory/APIs/googleapis.com/workspaceevents/v1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/indexing/v3/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/serviceusage/v1beta1/openapi.yaml,12,16
openapi-directory/APIs/googleapis.com/alloydb/v1alpha/openapi.yaml,18,24
openapi-directory/APIs/googleapis.com/alloydb/v1/openapi.yaml,18,24
openapi-directory/APIs/googleapis.com/firebaseml/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/firebaseml/v1beta2/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/tpu/v1/openapi.yaml,10,12
openapi-directory/APIs/googleapis.com/tpu/v2/openapi.yaml,13,17
openapi-directory/APIs/googleapis.com/tpu/v1alpha1/openapi.yaml,10,12
openapi-directory/APIs/googleapis.com/alloydb/v1beta/openapi.yaml,18,24
openapi-directory/APIs/googleapis.com/tpu/v2alpha1/openapi.yaml,15,19
openapi-directory/APIs/googleapis.com/groupsmigration/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/playablelocations/v3/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/domainsrdap/v1/openapi.yaml,10,10
openapi-directory/APIs/googleapis.com/run/v2/openapi.yaml,13,17
openapi-directory/APIs/googleapis.com/run/v1alpha1/openapi.yaml,2,4
openapi-directory/APIs/googleapis.com/run/v1/openapi.yaml,27,39
openapi-directory/APIs/googleapis.com/androidmanagement/v1/openapi.yaml,11,17
openapi-directory/APIs/googleapis.com/jobs/v4/openapi.yaml,11,16
openapi-directory/APIs/googleapis.com/jobs/v3/openapi.yaml,8,12
openapi-directory/APIs/googleapis.com/jobs/v3p1beta1/openapi.yaml,8,12
openapi-directory/APIs/googleapis.com/clouddebugger/v2/openapi.yaml,7,8
openapi-directory/APIs/googleapis.com/networksecurity/v1/openapi.yaml,19,29
openapi-directory/APIs/googleapis.com/monitoring/v1/openapi.yaml,11,14
openapi-directory/APIs/googleapis.com/youtubeAnalytics/v1/openapi.yaml,0,0
openapi-directory/APIs/googleapis.com/networksecurity/v1beta1/openapi.yaml,23,37
openapi-directory/APIs/googleapis.com/youtubeAnalytics/v2/openapi.yaml,3,8
openapi-directory/APIs/googleapis.com/policytroubleshooter/v1/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/policytroubleshooter/v1beta/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/assuredworkloads/v1beta1/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/versionhistory/v1/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/assuredworkloads/v1/openapi.yaml,9,12
openapi-directory/APIs/googleapis.com/monitoring/v3/openapi.yaml,20,32
openapi-directory/APIs/googleapis.com/gamesConfiguration/v1configuration/openapi.yaml,4,10
openapi-directory/APIs/googleapis.com/cloudscheduler/v1/openapi.yaml,6,9
openapi-directory/APIs/googleapis.com/cloudscheduler/v1beta1/openapi.yaml,6,9
openapi-directory/APIs/googleapis.com/vmwareengine/v1/openapi.yaml,30,43
openapi-directory/APIs/googleapis.com/my-business/v4/openapi.yaml,40,50
openapi-directory/APIs/googleapis.com/drive/v3/openapi.yaml,30,50
openapi-directory/APIs/googleapis.com/drive/v2/openapi.yaml,41,74
openapi-directory/APIs/googleapis.com/analyticsreporting/v4/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/blogger/v2/openapi.yaml,9,9
openapi-directory/APIs/googleapis.com/dns/v1/openapi.yaml,20,40
openapi-directory/APIs/googleapis.com/blogger/v3/openapi.yaml,24,33
openapi-directory/APIs/googleapis.com/dns/v2/openapi.yaml,20,40
openapi-directory/APIs/googleapis.com/mybusinessplaceactions/v1/openapi.yaml,3,6
openapi-directory/APIs/googleapis.com/dns/v1beta2/openapi.yaml,20,40
openapi-directory/APIs/googleapis.com/gmailpostmastertools/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/gmailpostmastertools/v1beta1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/replicapool/v1beta1/openapi.yaml,7,10
openapi-directory/APIs/googleapis.com/authorizedbuyersmarketplace/v1/openapi.yaml,23,27
openapi-directory/APIs/googleapis.com/games/v1/openapi.yaml,34,35
openapi-directory/APIs/googleapis.com/dataform/v1beta1/openapi.yaml,35,43
openapi-directory/APIs/googleapis.com/serviceconsumermanagement/v1/openapi.yaml,10,12
openapi-directory/APIs/googleapis.com/serviceconsumermanagement/v1beta1/openapi.yaml,4,7
openapi-directory/APIs/googleapis.com/adexperiencereport/v1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/notebooks/v2/openapi.yaml,19,22
openapi-directory/APIs/googleapis.com/bigquerydatatransfer/v1/openapi.yaml,11,14
openapi-directory/APIs/googleapis.com/notebooks/v1/openapi.yaml,34,41
openapi-directory/APIs/googleapis.com/cloudshell/v1/openapi.yaml,6,7
openapi-directory/APIs/googleapis.com/datacatalog/v1beta1/openapi.yaml,16,23
openapi-directory/APIs/googleapis.com/datacatalog/v1/openapi.yaml,25,32
openapi-directory/APIs/googleapis.com/logging/v2/openapi.yaml,26,42
openapi-directory/APIs/googleapis.com/osconfig/v1alpha/openapi.yaml,8,11
openapi-directory/APIs/googleapis.com/cloudchannel/v1/openapi.yaml,36,43
openapi-directory/APIs/googleapis.com/osconfig/v1beta/openapi.yaml,10,14
openapi-directory/APIs/googleapis.com/osconfig/v1/openapi.yaml,13,17
openapi-directory/APIs/googleapis.com/workflowexecutions/v1/openapi.yaml,7,8
openapi-directory/APIs/googleapis.com/workflowexecutions/v1beta/openapi.yaml,3,4
openapi-directory/APIs/googleapis.com/migrationcenter/v1alpha1/openapi.yaml,21,30
openapi-directory/APIs/googleapis.com/apigateway/v1/openapi.yaml,10,15
openapi-directory/APIs/googleapis.com/migrationcenter/v1/openapi.yaml,21,30
openapi-directory/APIs/googleapis.com/apigateway/v1alpha2/openapi.yaml,7,8
openapi-directory/APIs/googleapis.com/businessprofileperformance/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/apigateway/v1beta/openapi.yaml,10,15
openapi-directory/APIs/googleapis.com/metastore/v1beta/openapi.yaml,18,24
openapi-directory/APIs/googleapis.com/metastore/v1alpha/openapi.yaml,18,24
openapi-directory/APIs/googleapis.com/metastore/v1/openapi.yaml,17,23
openapi-directory/APIs/googleapis.com/gmail/v1/openapi.yaml,49,79
openapi-directory/APIs/googleapis.com/vault/v1/openapi.yaml,20,32
openapi-directory/APIs/googleapis.com/cloudsupport/v2beta/openapi.yaml,9,13
openapi-directory/APIs/googleapis.com/pubsublite/v1/openapi.yaml,15,20
openapi-directory/APIs/googleapis.com/analytics/v2.4/openapi.yaml,6,6
openapi-directory/APIs/googleapis.com/sts/v1/openapi.yaml,3,3
openapi-directory/APIs/googleapis.com/sts/v1beta/openapi.yaml,1,1
openapi-directory/APIs/googleapis.com/poly/v1/openapi.yaml,4,4
openapi-directory/APIs/googleapis.com/firebaserules/v1/openapi.yaml,5,9
openapi-directory/APIs/googleapis.com/cloudsupport/v2/openapi.yaml,9,13
openapi-directory/APIs/googleapis.com/certificatemanager/v1/openapi.yaml,10,18
openapi-directory/APIs/googleapis.com/plus/v1/openapi.yaml,9,9
openapi-directory/APIs/googleapis.com/baremetalsolution/v1/openapi.yaml,2,3
openapi-directory/APIs/googleapis.com/baremetalsolution/v2/openapi.yaml,25,30
openapi-directory/APIs/googleapis.com/mirror/v1/openapi.yaml,12,24
openapi-directory/APIs/googleapis.com/baremetalsolution/v1alpha1/openapi.yaml,2,2
openapi-directory/APIs/googleapis.com/dataproc/v1/openapi.yaml,28,41
openapi-directory/APIs/googleapis.com/analytics/v3/openapi.yaml,43,88
openapi-directory/APIs/googleapis.com/managedidentities/v1/openapi.yaml,22,28
openapi-directory/APIs/googleapis.com/managedidentities/v1beta1/openapi.yaml,22,28
openapi-directory/APIs/googleapis.com/managedidentities/v1alpha1/openapi.yaml,23,29
openapi-directory/APIs/googleapis.com/sql/v1beta4/openapi.yaml,43,58
openapi-directory/APIs/openindex.ai/1.0.0/openapi.yaml,1,1
openapi-directory/APIs/daniweb.com/4/openapi.yaml,51,67
openapi-directory/APIs/randommer.io/v1/openapi.yaml,24,25
openapi-directory/APIs/botschaft.local/0.1.0/openapi.yaml,6,10
openapi-directory/APIs/google.com/v3/openapi.yaml,17,23
openapi-directory/APIs/klarna.com/payments/1.0.0/openapi.yaml,5,6
openapi-directory/APIs/klarna.com/openai/v0/openapi.yaml,1,1
openapi-directory/APIs/worldtimeapi.org/20210108/openapi.yaml,12,12
